Filename,Quality
11_1_329.jpg,27.8509570813158
11_1_622.jpg,8.67639283465545
11_1_638.jpg,8.89330020544164
11_1_648.jpg,8.16299888170716
11_1_663.jpg,8.60196658038217
11_1_679.jpg,9.27530541408435
11_1_689.jpg,9.10615310617854
11_1_838.jpg,13.4665840377648
11_1_865.jpg,14.2809267050444
11_2_1336.jpg,9.32704852177178
11_2_1978.jpg,9.57463066735722
11_2_596.jpg,8.99532354901896
11_2_618.jpg,8.94037071845908
11_2_633.jpg,9.12875282050812
11_2_679.jpg,9.41939608212625
11_2_691.jpg,9.44718924818375
11_2_703.jpg,9.09949527596641
11_2_718.jpg,8.85588696782849
11_2_738.jpg,9.22444984496031
11_2_748.jpg,9.0466468455593
11_3_2535.jpg,10.4172534909079
11_3_2585.jpg,10.7368423234625
11_3_2625.jpg,10.7867996852745
11_3_985.jpg,9.38560931707807
11_4_682.jpg,15.7323685908518
11_4_694.jpg,16.4641429256623
11_4_706.jpg,15.8938340460036
11_4_720.jpg,14.3362131057889
11_4_731.jpg,14.7442786239048
11_4_742.jpg,16.6196836095548
11_4_752.jpg,16.4801919278024
11_4_764.jpg,16.9980532556798
11_4_776.jpg,17.5368140194238
11_4_790.jpg,20.2261817421129
11_4_801.jpg,19.5544764526234
11_4_807.jpg,18.9367731652341
11_5_1536.jpg,19.102657258795
14_1_128.jpg,7.22375802242643
14_1_262.jpg,33.7679938357224
14_1_269.jpg,33.6651382779062
14_1_703.jpg,8.77905824315242
14_1_765.jpg,18.0138901516798
14_1_924.jpg,5.58359714739345
14_2_120.jpg,4.84540693959697
14_2_1236.jpg,10.3404720871978
14_2_1260.jpg,8.71739252020672
14_2_1275.jpg,11.1929355784747
14_2_1362.jpg,29.0455891554051
14_2_1376.jpg,35.7409524367445
14_2_1391.jpg,20.4486910414809
14_2_1399.jpg,8.25645319471067
14_2_1480.jpg,8.41556153698569
14_2_151.jpg,4.93276624840515
14_2_1578.jpg,5.41955730237486
14_2_164.jpg,4.93137824507232
14_2_179.jpg,4.94944416409855
14_2_269.jpg,6.69094065835472
14_2_276.jpg,5.48437027682934
14_2_285.jpg,5.2269078115561
14_2_293.jpg,5.28650519156247
14_2_298.jpg,5.30896204664719
14_2_306.jpg,5.28655865046269
14_2_317.jpg,5.21337941048374
14_2_497.jpg,5.25919062512117
14_2_662.jpg,32.7197324284268
14_2_698.jpg,25.7585857237025
14_3_133.jpg,6.18598985130028
14_3_537.jpg,10.7369134797323
14_3_695.jpg,5.88708810042851
14_3_707.jpg,11.5323805863132
14_3_788.jpg,7.34506881753574
14_3_802.jpg,9.59676460761392
14_3_810.jpg,10.1481458439502
14_3_820.jpg,10.7689281280261
14_3_830.jpg,27.1308404552508
14_3_834.jpg,33.5439513904336
14_3_918.jpg,6.22960703666817
14_3_935.jpg,11.9546763713528
14_4_1068.jpg,21.0930923538833
14_4_1080.jpg,11.9513914665589
14_4_1088.jpg,8.40697994092963
14_4_1097.jpg,11.0139662275925
14_4_1108.jpg,24.6300686131534
14_4_13.jpg,8.28898812728167
14_4_781.jpg,15.0489861575332
14_5_175.jpg,5.77270140696228
14_5_23.jpg,4.91704384129646
14_5_784.jpg,27.6369169816548
14_5_804.jpg,11.0407968502616
14_5_976.jpg,9.27528840986652
14_6_145.jpg,11.7950459048986
14_6_153.jpg,24.6342164367179
14_7_1223.jpg,5.38199052173227
14_7_1242.jpg,5.11127126625848
14_7_1284.jpg,5.31901483515759
14_7_1396.jpg,5.91675424384505
14_7_1572.jpg,7.99616593795192
14_7_1607.jpg,8.73611857455038
14_7_1637.jpg,6.57439410549481
14_7_1669.jpg,6.14716299265163
14_8_1076.jpg,7.51024947430718
14_8_1083.jpg,8.18435870182432
14_8_1092.jpg,8.63993232550735
14_8_1106.jpg,10.6544533984481
14_8_1117.jpg,16.0579507015425
14_8_1378.jpg,4.97134623228077
14_8_1403.jpg,22.3993018658145
14_8_1480.jpg,7.39182324629265
14_8_1492.jpg,6.73259526135609
14_8_1503.jpg,6.66002485893246
14_8_1709.jpg,5.20295906135835
14_8_1722.jpg,5.1526404929726
14_8_1732.jpg,5.07580631707393
14_8_1746.jpg,5.22442973045791
14_8_198.jpg,20.6321126894043
14_8_229.jpg,9.15115594990028
14_8_241.jpg,6.97305002760135
14_8_390.jpg,5.44682717125593
14_8_398.jpg,5.44825553918033
14_8_405.jpg,5.68644748142485
14_8_413.jpg,5.83569737128015
14_8_417.jpg,5.87725943486281
14_8_425.jpg,6.15147912214948
14_8_431.jpg,6.07701242852666
14_8_503.jpg,5.28343885400733
14_8_630.jpg,5.67890211687714
14_8_726.jpg,8.6569463721126
14_8_786.jpg,5.72298487678463
14_8_800.jpg,6.10311173106123
15_1_1498.jpg,5.32741774193334
15_1_1513.jpg,8.57316924305629
15_1_1698.jpg,7.67456702671769
15_1_2905.jpg,18.867655573699
15_1_2922.jpg,15.3220142552483
15_1_2937.jpg,12.3493320434637
15_1_2950.jpg,10.1214819218555
15_1_2970.jpg,9.86894214389917
15_1_2986.jpg,9.54156460412472
15_1_3009.jpg,9.09231141038065
15_1_3032.jpg,12.6164358237629
15_1_3051.jpg,12.5073251454071
15_1_33.jpg,5.46970158785802
15_2_1104.jpg,7.1324980112908
15_2_1534.jpg,6.30263203400292
15_2_1571.jpg,6.9727682736552
15_2_1579.jpg,4.80463113230393
15_2_1586.jpg,4.27355526286194
15_2_1592.jpg,4.40230492872949
15_2_2293.jpg,4.79963890210095
15_2_2732.jpg,21.9894506671772
15_2_2842.jpg,12.8609203615127
15_3_1468.jpg,11.0303127194943
15_3_1501.jpg,4.14901535809772
15_3_1515.jpg,4.14743770708826
15_3_1525.jpg,4.36285033893918
15_3_1537.jpg,4.5574717846602
15_3_1546.jpg,4.63385686650842
15_3_1788.jpg,10.3480044379484
15_3_215.jpg,8.90824389620508
15_3_226.jpg,10.3463492871907
15_3_3171.jpg,5.69813714019287
15_3_3196.jpg,8.4945915117572
15_3_3207.jpg,7.2696441329948
15_3_3229.jpg,6.70850750341943
15_3_3253.jpg,6.17752820208377
15_3_696.jpg,6.09094120959106
15_4_1199.jpg,20.7243531067222
